symbol,direction,entry_time,exit_time,entry_price,exit_price,bars_held,hours_held,size_pct_nav,notional,pnl_price,pnl_funding,cost_total,net_pnl,gross_pnl,return_pct,exit_reason
BTCUSDT,1,2023-04-04 00:00:00+00:00,2023-04-05 00:00:00+00:00,28010.9,28514.6,3,24.0,0.020000280003920054,20062.69213745852,359.4280700822296,-0.025479619014572297,28.08776899244193,331.31482147077315,359.40259046321506,0.0165139762500858,z_revert
BTCUSDT,1,2023-04-15 00:00:00+00:00,2023-04-17 00:00:00+00:00,30421.21801984,29831.2,6,48.0,0.020000280003920054,20069.318433887936,-390.5551216638799,-11.158340356057353,28.09704580744311,-429.8105078273804,-401.71346201993725,-0.02141629817889711,time_stop
BTCUSDT,1,2023-05-01 08:00:00+00:00,2023-05-02 08:00:00+00:00,28157.3,28527.3,3,24.0,0.020000280003920057,20060.72222373139,264.95732219950463,-1.5384567873379604,28.085011113223946,235.33385429894273,263.41886541216667,0.011731075864285085,z_revert
BTCUSDT,1,2023-06-15 00:00:00+00:00,2023-06-15 08:00:00+00:00,24974.6,24948.4,1,8.0,0.020000280003920057,20065.42890081737,-21.049956243597766,-1.2426520118276196,28.091600461144317,-50.3842087165697,-22.292608255425385,-0.0025109958509044027,z_revert
BTCUSDT,1,2023-06-16 16:00:00+00:00,2023-06-17 16:00:00+00:00,26336.0,26508.9,3,24.0,0.020000280003920057,20064.421216643037,132.879578982371,-5.499858499694023,28.09018970330025,99.2895307793767,127.37972048267696,0.004948537000260841,z_revert
BTCUSDT,1,2023-06-20 08:00:00+00:00,2023-06-21 00:00:00+00:00,27057.23991575,28860.4,2,16.0,0.020000280003920054,20066.407007258622,1318.8710794734523,-0.7420557311284237,28.09296981016207,1290.0360539321618,1318.1290237423239,0.06428834287401412,z_revert
BTCUSDT,1,2023-07-06 16:00:00+00:00,2023-07-08 16:00:00+00:00,29882.31284432,30271.46816484,6,48.0,0.020000280003920057,20092.207728337267,262.06137409602104,-2.478373823290402,28.129090819672175,231.4539094530585,259.58300027273066,0.011519585731070503,time_stop
BTCUSDT,1,2023-07-10 00:00:00+00:00,2023-07-11 00:00:00+00:00,30100.0,30526.6,3,24.0,0.020000280003920054,20096.836806526324,283.56079908599656,-3.1863534756747485,28.135571529136854,252.23887408118495,280.3744456103218,0.01255117292882987,z_revert
BTCUSDT,1,2023-07-13 00:00:00+00:00,2023-07-13 08:00:00+00:00,30355.1,30910.8,1,8.0,0.020000280003920054,20101.881584007948,367.99798374023584,-1.2302351529412863,28.14263421761113,338.6251143696834,366.76774858729453,0.016845443694140382,z_revert
BTCUSDT,1,2023-07-13 16:00:00+00:00,2023-07-14 16:00:00+00:00,31439.80365751,30294.73369597,3,24.0,0.020000280003920054,20108.65408629534,-735.3067098436202,-6.032596225888602,28.152115720813477,-769.4914217903223,-741.3393060695088,-0.03826667953449724,atr_stop
BTCUSDT,1,2023-07-15 00:00:00+00:00,2023-07-16 08:00:00+00:00,30319.07603663,30367.35845055,4,32.0,0.020000280003920054,20093.264257859533,32.13320839047762,-3.1658947164683475,28.130569961003346,0.8367437130059265,28.967313674009272,4.164299549679351e-05,z_revert
BTCUSDT,1,2023-07-21 08:00:00+00:00,2023-07-23 08:00:00+00:00,29852.49687912,29886.0,6,48.0,0.020000280003920054,20093.280992733795,22.864242150230695,-4.006801162761047,28.13059338982731,-9.273152402357663,18.857440987469648,-0.00046150513725016107,time_stop
BTCUSDT,1,2023-08-18 08:00:00+00:00,2023-08-20 08:00:00+00:00,25993.0,26094.43652198,6,48.0,0.020000280003920057,20093.09552968575,80.05274223605488,1.6373863547140919,28.13033374156005,53.55979484920893,81.69012859076898,0.002665582053799482,time_stop
BTCUSDT,1,2023-08-20 08:00:00+00:00,2023-08-22 08:00:00+00:00,26094.43652198,25928.94016484,6,48.0,0.020000280003920054,20094.166725582727,-126.28855867305423,1.2114773118853825,28.131833415815816,-153.20891477698464,-125.07708136116884,-0.007624546808498804,time_stop
BTCUSDT,1,2023-08-22 08:00:00+00:00,2023-08-24 08:00:00+00:00,25928.94016484,25984.5,6,48.0,0.020000280003920054,20091.102547287188,47.90298553378483,-1.144791023144424,28.127543566202064,18.630650944438344,46.75819451064041,0.0009273085387219806,time_stop
BTCUSDT,1,2023-08-25 00:00:00+00:00,2023-08-25 16:00:00+00:00,25969.3,26051.8,2,16.0,0.020000280003920057,20091.475160306076,64.02253278259496,-1.6113363078565472,28.128065224428507,34.28313125030991,62.41119647473842,0.001706352120825937,z_revert
BTCUSDT,1,2023-08-29 16:00:00+00:00,2023-08-30 00:00:00+00:00,27702.99818824,27427.1,1,8.0,0.020000280003920057,20092.16082293108,-200.1007519549485,-0.978086388860285,28.129025152103512,-229.20786349591228,-201.07883834380877,-0.011407825445748898,z_revert
BTCUSDT,1,2023-09-02 16:00:00+00:00,2023-09-03 00:00:00+00:00,25858.1687451,25941.08540392,1,8.0,0.020000280003920057,20087.57666566116,64.41271063415176,-0.9720378348513435,28.12260733192562,35.3180654673748,63.44067279930042,0.0017582043894697114,z_revert
BTCUSDT,1,2023-09-06 08:00:00+00:00,2023-09-06 16:00:00+00:00,25576.3,25746.41736207,1,8.0,0.020000280003920054,20088.283026970505,133.61454616436941,-0.4288848426258203,28.123596237758708,105.06206508398489,133.1856613217436,0.005230017166869298,z_revert
BTCUSDT,1,2023-09-09 00:00:00+00:00,2023-09-09 16:00:00+00:00,25874.02588278,25892.7,2,16.0,0.020000280003920054,20090.384268272184,14.49731458411353,-0.21014541944612702,28.12653797558106,-13.839368810913655,14.287169164667404,-0.0006888553561799975,z_revert
BTCUSDT,1,2023-09-14 16:00:00+00:00,2023-09-16 16:00:00+00:00,26510.3,26547.0,6,48.0,0.020000280003920057,20090.107480895967,30.01117238046466,0.9448377548265373,28.126150473254356,2.829859662036842,30.956010135291198,0.00014085836348699503,time_stop
BTCUSDT,1,2023-09-18 16:00:00+00:00,2023-09-19 00:00:00+00:00,26753.99888627,26836.0,1,8.0,0.020000280003920054,20090.16407808921,61.576433355806714,-0.49582524944724166,28.126229709324893,32.954378397034574,61.08060810635947,0.0016403240047688497,z_revert
BTCUSDT,1,2023-09-20 08:00:00+00:00,2023-09-21 00:00:00+00:00,27168.7,26978.74320147,2,16.0,0.020000280003920057,20090.82316565715,-140.6786841259476,0.20492639628970297,28.127152431920013,-168.60091016157793,-140.4737577296579,-0.008391936396602252,z_revert
BTCUSDT,1,2023-09-26 00:00:00+00:00,2023-09-27 16:00:00+00:00,26258.11762821,26359.7,5,40.0,0.020000280003920054,20087.451147453918,78.10428282955682,-3.9787214487761973,28.122431606435484,46.00312977434514,74.12556138078062,0.002290142708333408,z_revert
BTCUSDT,1,2023-09-28 16:00:00+00:00,2023-09-29 16:00:00+00:00,27011.7,26893.27336813,3,24.0,0.020000280003920057,20088.3712100494,-86.74683247775496,1.2022890169214568,28.123719694069163,-113.66826315490268,-85.54454346083351,-0.00565841112583777,z_revert
BTCUSDT,1,2023-10-20 00:00:00+00:00,2023-10-20 08:00:00+00:00,29228.5,29538.8,1,8.0,0.020000280003920054,20086.0978447863,213.24105449260736,-0.38926857623195854,28.120536982700823,184.73124893367458,212.8517859163754,0.009196970479839856,z_revert
BTCUSDT,1,2024-02-06 08:00:00+00:00,2024-02-06 16:00:00+00:00,43232.21861348,43079.1,1,8.0,0.020000280003920054,20089.792469764972,-71.15344219489647,-2.0089792469764975,28.12570945767096,-101.28813089954393,-73.16242144187297,-0.005041770891958292,z_revert
BTCUSDT,1,2024-02-07 08:00:00+00:00,2024-02-08 00:00:00+00:00,43051.0,44499.74975887,2,16.0,0.020000280003920054,20087.766707146984,673.6627143363789,-3.6772665734103267,28.12287339000578,641.8625743729629,669.9854477629686,0.03195290863989355,z_revert
BTCUSDT,1,2024-02-08 08:00:00+00:00,2024-02-09 08:00:00+00:00,45411.1601773,47135.8,3,24.0,0.020000280003920057,20100.603958634445,757.6012204520493,-3.165845123484925,28.140845542088222,726.2945297864762,754.4353753285644,0.03613297049586851,z_revert
BTCUSDT,1,2024-06-19 08:00:00+00:00,2024-06-21 08:00:00+00:00,64895.42413059,63709.91599291,6,48.0,0.020000280003920054,20115.129849230172,-364.8722109592357,-6.116005230658433,28.161181788922242,-399.1493979788164,-370.98821618989416,-0.01984324242351795,time_stop
BTCUSDT,1,2024-06-22 08:00:00+00:00,2024-06-22 16:00:00+00:00,64283.46988652,64242.52147518,1,8.0,0.020000280003920057,20107.146861270598,-12.8082028241862,-2.0107146861270597,28.150005605778837,-42.9689231160921,-14.818917510313259,-0.0021369975269269425,z_revert
BTCUSDT,1,2024-06-23 08:00:00+00:00,2024-06-24 00:00:00+00:00,64071.7,62433.6,2,16.0,0.020000280003920057,20106.287482808275,-517.3654813656883,-2.857103451307056,28.148802475931586,-548.3713872929269,-520.2225848169953,-0.027273627106038725,atr_stop
BTCUSDT,1,2024-07-15 16:00:00+00:00,2024-07-16 08:00:00+00:00,64698.64956738,64838.12502128,2,16.0,0.020000280003920054,20095.320055062413,60.826236299101424,-0.7539764084659419,28.13344807708738,31.9388118135481,60.07225989063548,0.0015893656695207536,z_revert
BTCUSDT,1,2024-07-16 16:00:00+00:00,2024-07-18 16:00:00+00:00,65003.03756738,63960.0,6,48.0,0.020000280003920057,20095.958831298685,-318.8266133380317,-1.1778241471024158,28.13434236381816,-348.13877984895225,-320.0044374851341,-0.017323820314895325,time_stop
BTCUSDT,1,2024-08-21 00:00:00+00:00,2024-08-22 08:00:00+00:00,59691.0,60380.30032624,4,32.0,0.020000280003920057,20088.996055701708,239.1825077194483,0.21816649716492048,28.12459447798239,211.27607973863084,239.40067421661323,0.010517005387069402,z_revert
BTCUSDT,1,2024-08-22 16:00:00+00:00,2024-08-23 08:00:00+00:00,60350.0,61506.0,2,16.0,0.020000280003920054,20093.22157729648,383.1367815310657,0.1884744183950411,28.130510208215075,355.1947457412457,383.32525594946077,0.017677341802798986,z_revert
BTCUSDT,1,2024-08-28 00:00:00+00:00,2024-08-28 08:00:00+00:00,58579.1,58972.17975177,1,8.0,0.020000280003920054,20100.325472211305,134.87798459029116,-0.48904091873890104,28.140455661095828,106.24848801045643,134.38894367155225,0.005285908835523332,z_revert
BTCUSDT,1,2024-09-07 08:00:00+00:00,2024-09-09 08:00:00+00:00,54749.71812057,55355.0,6,48.0,0.020000280003920057,20102.450441971516,229.91326247924633,5.915749116063378,28.14343061876012,207.6855809765496,235.8290115953097,0.01033135644711885,time_stop
BTCUSDT,1,2024-09-09 08:00:00+00:00,2024-09-10 16:00:00+00:00,55355.0,57613.5,4,32.0,0.020000280003920054,20106.604153591044,817.6174991215066,2.806680873799774,28.149245815027463,792.2749341802789,820.4241799953064,0.039403716715573696,z_revert
BTCUSDT,1,2024-09-11 00:00:00+00:00,2024-09-11 08:00:00+00:00,56675.2,56681.65612766,1,8.0,0.020000280003920057,20122.449652274652,2.2922390002506043,0.4521514436866114,28.171429513184513,-25.427039069247297,2.744390443937216,-0.0012636154895968648,z_revert
BTCUSDT,1,2024-09-14 00:00:00+00:00,2024-09-14 08:00:00+00:00,60110.3,59845.43295035,1,8.0,0.020000280003920057,20121.941111493266,-88.66432500640275,-0.17284747414772716,28.170717556090572,-117.00789003664104,-88.83717248055048,-0.005814940486522365,z_revert
